umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
43.0,Laki-laki,Pegawai swasta,Denpasar,13717040.19985015,0,0.0,56.37152120972613,160.9575252071872,Merpati,0,S1,0.2780705674571539
39.0,Perempuan,Pegawai swasta,Ambon,13075660.87415077,0,1.0,45.73548707058372,157.98360864742887,Moonsilk,1,SMA,0.4826607259171347
45.0,Laki-laki,PNS,Palu,8475472.829636198,0,0.0,51.05370572649978,164.19925912117776,Shoulder & Head,1,S1,0.5058628018318213
35.0,Perempuan,Freelance,Kupang,8199632.138312503,0,0.0,51.17835895347881,156.05749098881287,Merpati,0,SMA,0.0038196378498921713
34.0,Perempuan,Pegawai swasta,Makassar,6313299.660186292,0,0.0,49.05207585956133,154.2938480322764,Pantone,1,S1,0.3115359040144152
50.0,Laki-laki,Pegawai swasta,Gorontalo,14689075.96866431,0,0.0,50.30178024948384,158.96912482696888,Deadbuoy,0,S1,0.3512450042640454
37.0,Laki-laki,Pegawai swasta,Kupang,4147229.785509935,0,0.0,55.76685839874405,162.05635822120556,Shoulder & Head,1,S1,0.3205630764103325
52.0,Perempuan,Pegawai swasta,Denpasar,9191715.02335094,0,0.0,63.17679760851964,157.62529626316206,Shoulder & Head,1,SMA,0.5121548920800548
22.0,Laki-laki,PNS,Banjarmasin,7701243.121462712,0,0.0,111.989957317605,183.72732429034406,Deadbuoy,0,S1,0.3076112508746295
38.0,Laki-laki,PNS,Pontianak,5645988.42246915,0,0.0,53.58770958648346,153.8419946367423,Deadbuoy,0,S1,0.375529657859011
37.0,Perempuan,Pengangguran,Pangkalpinang,15683040.64976711,0,0.0,69.22818429040404,170.03583540886922,Merpati,1,SMA,0.6318697372668225
32.0,Laki-laki,Freelance,Kendari,4834343.6094771335,0,1.0,60.18057265606805,156.48866927795103,Deadbuoy,1,S1,0.5473661642888584
30.0,Perempuan,PNS,Gorontalo,14172963.717371438,0,0.0,52.217591994615965,157.24713569411864,Pantone,0,S1,0.2466489064246713
44.0,Laki-laki,Pegawai swasta,Banjarmasin,14458538.483627265,0,0.0,64.79394646031767,165.36682565481368,Pantone,1,S1,0.4112248091819434
39.0,Laki-laki,Freelance,Padang,5594015.73414983,0,0.0,45.51684049415944,157.99457201232607,Deadbuoy,0,SMA,0.04460391454522679
22.0,Laki-laki,PNS,Tanjung Pinang,10844934.098154644,0,0.0,65.52065258452515,160.08911270322662,Merpati,0,S1,0.29769968578192063
24.0,Perempuan,Pegawai swasta,Sofifi,8084302.484976015,0,0.0,50.551761415038975,149.78618849515243,Shoulder & Head,0,SMA,0.11539889867965315
40.0,Laki-laki,PNS,Mamuju,5185468.931152602,0,1.0,50.33160269596137,155.20633955042103,Deadbuoy,1,SMA,0.7350653624620753
39.0,Laki-laki,Pegawai swasta,Jayapura,4195580.262065653,0,0.0,56.93150130101714,153.00982073545055,Shoulder & Head,1,SMA,0.2886683326724496
22.0,Laki-laki,PNS,Kupang,15082924.32235,0,1.0,55.5544967220151,165.10141660281064,Pantone,0,S1,0.6723319847625099
47.0,Laki-laki,Freelance,Bandung,9184855.718062935,0,0.0,47.122322225166386,156.7452195737736,Merpati,0,S1,0.2280808380812664
49.0,Laki-laki,PNS,Medan,7381642.136861018,0,0.0,51.84229433081543,159.39463038913254,Pantone,0,S1,0.4543004622242912
42.0,Laki-laki,Pegawai swasta,Palu,7886831.854244473,0,1.0,49.84671759874824,154.80099034138138,Deadbuoy,1,SMA,0.6695938238796746
41.0,Laki-laki,Pegawai swasta,Pangkalpinang,5727598.813589776,0,0.0,55.093672512119504,165.3315954707744,Shoulder & Head,0,SMA,0.3286985124714912
33.0,Laki-laki,PNS,Makassar,11003911.25642343,0,0.0,60.84866317032208,170.48464074225808,Moonsilk,0,S1,0.35644694986250985
13.0,Laki-laki,Pengangguran,Denpasar,1964073.5293141603,0,0.0,45.630534564176244,152.49513604871598,Pantone,0,S1,0.5749299375476734
43.0,Laki-laki,PNS,Palembang,20390600.06113541,0,1.0,60.504833116013174,162.65567087669555,Deadbuoy,0,S1,0.7759691183505222
42.0,Laki-laki,Pegawai swasta,Mamuju,14299618.701855425,0,0.0,51.952264336674425,154.66609544066134,Merpati,1,S1,0.3655691884085016
29.0,Laki-laki,Pegawai swasta,Bengkulu,4476686.128682109,0,0.0,47.979288432664326,150.01634275856134,Deadbuoy,1,SMA,0.3191671228246313
50.0,Laki-laki,Freelance,Banda Lampung,5542650.3038170235,0,0.0,55.02416009570504,160.25058875723508,Pantone,0,S1,0.1809049066272912
31.0,Laki-laki,Pegawai swasta,Denpasar,24926664.843017057,0,0.0,58.12405692272618,159.28833487428676,Shoulder & Head,1,SMA,0.3096238165745389
51.0,Perempuan,Freelance,Mamuju,10876922.684399884,0,0.0,51.98066540474308,148.69750646964215,Moonsilk,1,SMA,0.34726613977681225
40.0,Laki-laki,Pegawai swasta,Gorontalo,3608058.965099278,0,0.0,52.063743971416294,158.73078716285897,Merpati,1,SMA,0.2583188394120158
52.0,Laki-laki,Pegawai swasta,Kupang,4139856.160414725,0,0.0,65.92029795213267,158.04053349762987,Shoulder & Head,0,S1,0.4540838070358857
43.0,Laki-laki,Freelance,Surabaya,10317621.681392977,0,1.0,80.57785317418326,167.37127139205953,Pantone,0,S1,0.5468145694717291
45.0,Perempuan,Pegawai swasta,Gorontalo,6094214.118719988,0,0.0,55.212960085893705,161.7215981133117,Deadbuoy,0,S1,0.23557429266157956
42.0,Laki-laki,PNS,Jayapura,14898969.786213093,0,0.0,49.5256686133081,154.41226846783755,Shoulder & Head,1,S1,0.5177860599527342
33.0,Perempuan,Pegawai swasta,Banjarmasin,8932304.793064669,0,0.0,47.810174022858256,147.39796589236997,Pantone,1,S1,0.1712854010270514
20.0,Laki-laki,Pegawai swasta,Yogyakarta,9748820.181175414,0,0.0,58.96800749493189,147.63347292716696,Shoulder & Head,0,S2,0.20390627830220726
40.0,Perempuan,Pegawai swasta,Banda Aceh,9900600.292946758,0,0.0,56.492960137030884,165.32914276388598,Pantone,1,S1,0.2535762134567575
41.0,Perempuan,PNS,Gorontalo,4175600.5276771286,0,0.0,50.49891113494896,158.71575123981438,Merpati,0,S1,0.3442268496108332
35.0,Laki-laki,PNS,Kendari,8638980.59854069,0,0.0,52.24258923359496,156.24434483488022,Pantone,1,SMA,0.4156251597162762
42.0,Perempuan,PNS,Ambon,19048137.68280192,0,0.0,57.76072620280692,157.89481588697828,Pantone,0,S2,0.293690688726143
37.0,Laki-laki,PNS,Palembang,16805198.49305609,0,0.0,49.4450678416846,154.11103841323128,Merpati,0,S1,0.3277743335457749
13.0,Laki-laki,Pegawai swasta,Medan,11257603.819788763,0,0.0,49.266901087241976,159.6809273517403,Shoulder & Head,1,S1,0.4305905833871346
36.0,Laki-laki,Pegawai swasta,Banjarmasin,9438525.003887737,0,1.0,60.63646144970245,154.2439096748954,Deadbuoy,1,S2,0.5460718408726569
38.0,Laki-laki,Pegawai swasta,Kupang,7068798.912776892,0,1.0,67.86537295312307,164.74890737342247,Deadbuoy,1,S1,0.6279656017656817
59.0,Perempuan,PNS,Banda Lampung,10158723.122920558,1,1.0,55.53841549773104,158.82562732853532,Moonsilk,0,SMA,0.8382503978393512
35.0,Laki-laki,Pegawai swasta,Banda Lampung,7734011.892766378,0,0.0,50.22173868690909,151.98284658670377,Pantone,0,SMA,0.2221918086380887
21.0,Perempuan,PNS,Makassar,3956711.324919732,0,0.0,50.39019744725388,152.6475083459968,Moonsilk,0,S2,0.109652601114409
54.0,Laki-laki,PNS,Kupang,11233851.845210133,0,0.0,48.885258201428364,149.15122238899582,Moonsilk,0,S1,0.5443722923938883
43.0,Laki-laki,Pengangguran,Tanjung Pinang,12265695.24348764,0,0.0,50.72453291635122,163.49518411200643,Deadbuoy,0,SMA,0.6538864658096349
41.0,Laki-laki,PNS,Bengkulu,7323833.159543552,0,0.0,55.766481630717315,162.75299585595224,Moonsilk,1,S1,0.5038702282106369
27.0,Perempuan,Freelance,Yogyakarta,5417464.362363534,0,0.0,64.76443615920228,148.6513819138199,Pantone,1,SMA,0.13951273821601762
30.0,Laki-laki,PNS,Tanjung Pinang,4390661.889681716,0,1.0,77.98803989585986,164.04356179274257,Pantone,0,SMA,0.7142764650510023
27.0,Perempuan,PNS,Banjarmasin,8979800.384719599,0,0.0,44.522157092280274,157.46546039593017,Shoulder & Head,1,S1,0.41040520251689294
40.0,Laki-laki,PNS,Pekanbaru,6916138.603783799,0,0.0,48.240319150531064,146.19376226289162,Moonsilk,0,S2,0.3695714572233533
50.0,Laki-laki,PNS,Ambon,6887621.3496560585,0,0.0,46.75506916914204,154.19981439027518,Deadbuoy,0,S1,0.40512370360467104
35.0,Laki-laki,PNS,Serang,14675733.560626674,0,0.0,59.83667006499579,160.60761348605894,Pantone,0,S1,0.30043356762565204
27.0,Laki-laki,Pegawai swasta,Palembang,8010594.876389276,0,0.0,55.76265525240565,160.80317242954553,Pantone,1,SMA,0.3760837810282438
33.0,Perempuan,Pegawai swasta,Banjarmasin,7481700.844341437,0,0.0,,155.25459631394372,Shoulder & Head,0,S1,0.10099991257932173
31.0,Laki-laki,PNS,Kendari,10649034.605158338,0,0.0,61.8037159225736,164.55290186172329,Moonsilk,0,S1,0.2880521581078681
32.0,Laki-laki,Pegawai swasta,Jakarta,4817248.517760228,0,0.0,46.603924864754475,152.82400588191206,Pantone,0,S1,0.25871417958737464
39.0,Perempuan,Pegawai swasta,Sofifi,10761405.097839953,0,0.0,59.32190285899394,165.9429486553951,Pantone,0,SMA,0.11852157767805198
37.0,Perempuan,Pegawai swasta,Surabaya,7152559.470420344,0,0.0,50.243679694171284,157.0666032782014,Merpati,0,S1,0.12527123510735905
27.0,Laki-laki,Pegawai swasta,Gorontalo,11997137.786886707,0,1.0,69.8153777879856,163.97452626937937,Merpati,0,S1,0.5337012660247914
43.0,Perempuan,Freelance,Tanjungselor,3380784.8154213326,0,0.0,92.212380472931,172.42856232483555,Deadbuoy,1,SMA,0.1442591580905936
32.0,Perempuan,Pegawai swasta,Tanjungselor,4083304.140101552,0,0.0,49.61623240142017,156.1586041308496,Merpati,0,S1,0.15857547255711102
49.0,Laki-laki,Pegawai swasta,Sofifi,11304948.088083772,0,0.0,47.656520435791464,149.02933818988438,Shoulder & Head,0,SMA,0.3573987374316805
32.0,Laki-laki,PNS,Samarinda,8174784.952641034,0,1.0,83.29218247512135,166.58695873334284,Deadbuoy,0,S1,0.6158463041520902
46.0,Laki-laki,,Pangkalpinang,5000737.454162374,0,0.0,53.81562788192613,152.1026715401865,Deadbuoy,0,S1,0.2181290658368655
46.0,Perempuan,PNS,Mataram,6064225.613941999,0,0.0,50.240793432677485,158.03255544779316,Deadbuoy,1,S1,0.3307913432956556
20.0,Laki-laki,PNS,Mamuju,6797245.777542565,0,0.0,87.65376791801742,174.3326386350603,Shoulder & Head,0,S1,0.4103025581872249
48.0,Laki-laki,PNS,Jayapura,20307292.68324307,0,0.0,49.10504363222992,155.9181079318563,Pantone,1,S1,0.484191677860886
49.0,Perempuan,Freelance,Bengkulu,17336892.897756387,0,0.0,44.76906164375836,153.51914325464688,Pantone,0,S1,0.16561771182951673
32.0,Laki-laki,PNS,Pangkalpinang,18648550.940115783,0,0.0,75.23834624327475,165.80087840707276,Pantone,1,S1,0.38048424148982013
44.0,Perempuan,Pengangguran,Sofifi,6543171.127464292,0,1.0,59.13718490818022,167.5675133131449,Shoulder & Head,0,S1,0.8174914991065227
49.0,Laki-laki,Pegawai swasta,Manokwari,22286554.60965554,0,0.0,57.37272579768012,157.7894417509868,Moonsilk,1,S1,0.5464784708195929
42.0,Laki-laki,Pegawai swasta,Banjarmasin,8036988.546162819,0,0.0,52.003056916319636,155.04765908615903,Deadbuoy,0,S1,0.3799470096837716
47.0,Laki-laki,PNS,Pangkalpinang,2821034.0847513326,0,0.0,47.52379118356031,163.12915000998356,Merpati,1,S1,0.4908908399565249
40.0,Laki-laki,Pegawai swasta,Pangkalpinang,7976023.784692308,0,0.0,66.21692617236897,155.70093387507725,Deadbuoy,1,S1,0.3031446990096342
28.0,Laki-laki,Freelance,Bengkulu,8264585.824067754,0,0.0,67.48850762957946,168.52192085578866,Merpati,1,S1,0.2263094356028434
34.0,Laki-laki,Pegawai swasta,Denpasar,9894293.881033177,0,0.0,47.993679099166975,159.25622283074097,Merpati,1,SMA,0.2712852480819403
48.0,Perempuan,Pegawai swasta,Pangkalpinang,4087819.168441469,0,0.0,51.14050200244329,157.78081013682643,Pantone,1,S1,0.420016815830138
42.0,Laki-laki,Pegawai swasta,Gorontalo,3661189.0582581563,0,0.0,51.9271788774518,159.53654680688828,Merpati,0,S1,0.2453363953370828
46.0,Perempuan,Pegawai swasta,Manokwari,4283077.773560593,0,0.0,55.28023977913205,149.3315162858621,Merpati,0,SMP,0.2348998834316744
30.0,Perempuan,PNS,Mataram,13148162.32298348,0,0.0,48.984771796142,167.75024542023368,Moonsilk,0,S1,0.17802750587166888
30.0,Perempuan,Pegawai swasta,Ambon,7154891.610904992,0,0.0,65.34104011138723,166.70195065882876,Moonsilk,1,S1,0.225795573377948
26.0,Perempuan,Freelance,Mamuju,18475874.353005867,0,0.0,59.221384860668145,161.32268586955317,Merpati,0,S1,0.11281380954254885
35.0,Perempuan,PNS,Jakarta,9734803.684989283,0,1.0,60.877841518380954,152.24863938919702,Pantone,0,S1,0.5410646990114009
46.0,Laki-laki,PNS,Pekanbaru,8003679.120137305,0,0.0,56.07067688317442,154.17387892986642,Deadbuoy,1,SD,0.567133477196171
33.0,Perempuan,Freelance,Kendari,6499840.670177342,0,0.0,63.95285995567643,156.60391755731902,Shoulder & Head,1,SMA,0.15370421057464678
37.0,Laki-laki,PNS,Mamuju,4352894.777364694,0,0.0,88.76080159892953,174.93060975475836,Moonsilk,1,S2,0.4573985614946187
43.0,Laki-laki,PNS,Jambi,4406011.034146625,0,1.0,79.89986843898457,165.0033083268616,Moonsilk,1,S1,0.8328721127230521
37.0,Laki-laki,Pegawai swasta,Banda Aceh,7667725.503449366,0,1.0,46.10154378031209,152.6885726206069,Merpati,0,S1,0.5336516372161088
38.0,Laki-laki,Pegawai swasta,Manado,8658913.569713503,0,0.0,54.61852216181457,154.77813849233772,Deadbuoy,1,S1,0.3009027889630679
43.0,Laki-laki,Pegawai swasta,Pekanbaru,19128410.68416094,0,0.0,59.74030186036986,157.6132427035506,Merpati,1,SMA,0.4657602428581822
55.0,Laki-laki,Pegawai swasta,Mataram,22524784.72595228,0,0.0,43.90252191471932,142.47893944799634,Shoulder & Head,0,S1,0.3969618747205679
36.0,Perempuan,Freelance,Banda Aceh,7196728.008390614,0,1.0,61.71388493299861,161.65016376057432,Moonsilk,0,SMA,0.3431686255670072
28.0,Laki-laki,PNS,Surabaya,10315026.081283873,0,0.0,54.34392869135969,157.750969352507,Deadbuoy,0,SMA,0.28682417648852665
39.0,Laki-laki,Pegawai swasta,Banda Aceh,17048412.133639853,0,0.0,63.499192214201315,165.75679038885525,Shoulder & Head,1,S1,0.2966690829248696
38.0,Laki-laki,Pegawai swasta,Banda Lampung,8910310.48978673,0,0.0,65.09054160383913,163.5117409805411,Merpati,1,SMA,0.4066047640031637
31.0,Laki-laki,Pegawai swasta,Banda Lampung,6360121.712252314,0,1.0,54.96967191375701,161.6843122449963,Merpati,0,S1,0.4436124486617902
53.0,Laki-laki,,Padang,9867798.68481776,0,0.0,48.476925967343064,159.82603420629826,Moonsilk,1,S1,0.5558768556703275
12.0,Laki-laki,Pegawai swasta,Bandung,7679104.421989262,0,0.0,53.62524447601058,162.4327674749364,Shoulder & Head,1,SMA,0.3176913467006256
26.0,Laki-laki,Pegawai swasta,Surabaya,5737047.287949649,0,0.0,51.09381955657667,155.44675829918802,Merpati,1,SMP,0.2602715629270469
38.0,Laki-laki,Pegawai swasta,Bengkulu,3398300.626695256,0,0.0,68.41891324267618,165.07663731194182,Pantone,1,S1,0.3071306293717537
41.0,Laki-laki,Freelance,Kupang,2756752.15787015,0,0.0,50.409047571312364,156.40464959659997,Shoulder & Head,1,S1,0.3001159081955689
48.0,Laki-laki,PNS,Makassar,6231540.27000778,0,0.0,64.56908789024054,166.38880336980992,Pantone,0,S1,0.3725499845930063
39.0,Laki-laki,Pegawai swasta,Medan,3361567.613581898,0,0.0,56.51729357717034,154.97913735406922,Shoulder & Head,0,S1,0.191804368870138
26.0,Laki-laki,Freelance,Sofifi,9784887.60530242,0,0.0,73.57712833391645,172.5840706681636,Deadbuoy,1,S1,0.14925683285633368
25.0,Laki-laki,PNS,Makassar,23015375.458536904,0,0.0,69.97277109798182,157.2211339409665,Merpati,1,S1,0.4463639112728713
43.0,Perempuan,Pegawai swasta,Medan,7208513.182086009,0,0.0,47.78029449272121,147.2085411675556,Deadbuoy,0,S2,0.18865659665876772
38.0,Perempuan,Pegawai swasta,Denpasar,7712612.893290685,0,0.0,47.16523926446422,159.75809253515155,Moonsilk,0,SMA,0.11933229270891653
31.0,Perempuan,PNS,Manado,6657565.460629859,0,0.0,57.98975079946864,157.15489129827841,Deadbuoy,1,S1,0.2789915397181106
35.0,Laki-laki,Pengangguran,Pontianak,17401368.116777986,0,0.0,42.556562162216906,147.59891147209515,Deadbuoy,1,SMA,0.6197498657894571
46.0,Perempuan,Pegawai swasta,Jayapura,11129311.251197673,0,0.0,48.20663630944319,162.0045922414481,Merpati,0,S1,0.15837364460744702
33.0,Perempuan,PNS,Gorontalo,9652753.989437766,0,0.0,60.82540179877085,156.61064531548686,Shoulder & Head,0,S2,0.24597972136093574
36.0,Laki-laki,Pegawai swasta,Tanjung Pinang,11952449.555683125,0,1.0,50.35543964437881,151.4482581209137,Merpati,0,S1,0.5323520350422292
31.0,Laki-laki,Pegawai swasta,Padang,13141815.27865486,0,0.0,43.51982432835582,160.3812071124634,Shoulder & Head,0,S1,0.3348375039302308
28.0,Perempuan,Pegawai swasta,Jambi,17611970.48697075,0,0.0,82.10910883184678,173.41001201396375,Shoulder & Head,0,S1,0.07334395924814377
35.0,Laki-laki,PNS,Pontianak,6874540.218280562,0,0.0,55.80259430468243,160.7125575407924,Pantone,0,S1,0.4070414023661469
26.0,Perempuan,PNS,Padang,14436862.167054113,0,0.0,51.376455496270246,158.65250192729718,Deadbuoy,1,S1,0.4017753986979676
46.0,Laki-laki,PNS,Sofifi,8678874.120505368,0,0.0,52.155442459019305,166.670503900427,Deadbuoy,1,S1,0.5680779252206575
30.0,Laki-laki,Pegawai swasta,Palu,3566862.4585188488,0,0.0,53.63111468113795,161.3951791999607,Moonsilk,1,S1,0.2432102872032646
30.0,Laki-laki,PNS,Semarang,7481763.849776362,0,0.0,54.42033378263356,151.54435125886178,Deadbuoy,0,S1,0.3453378590226057
40.0,Laki-laki,Pegawai swasta,Pekanbaru,3080329.696465335,0,0.0,49.024101008518144,149.66022316651075,Deadbuoy,0,SMP,0.2355953310397257
35.0,Perempuan,PNS,Jakarta,14187063.327966286,0,0.0,58.13069687496039,143.78077238911786,Merpati,1,S1,0.3082402576064769
28.0,Perempuan,Pegawai swasta,Sofifi,10427560.38441907,0,1.0,66.45811198203157,161.68928866892202,Merpati,1,S1,0.4243315484285207
28.0,Perempuan,PNS,Jambi,5452743.170984852,0,1.0,74.87662913039014,167.0789003498621,Pantone,0,SMA,0.4354749534477562
40.0,Perempuan,Pegawai swasta,Bandung,9937363.172187483,0,0.0,53.896813928038256,151.62029815457947,Merpati,0,S1,0.1350816716559973
25.0,Laki-laki,Pegawai swasta,Surabaya,6442945.344820473,0,0.0,72.79410360900297,167.2768134990483,Shoulder & Head,1,SMA,0.4084382286479797
32.0,Perempuan,PNS,Sofifi,4986136.464322732,0,0.0,59.213213963592366,157.99297899378215,Deadbuoy,0,SMA,0.17361976596788425
33.0,Laki-laki,Pegawai swasta,Pontianak,4173422.4170049364,0,0.0,75.64450464373806,163.68098128070397,Deadbuoy,0,SMA,0.18812552137993627
55.0,Laki-laki,Pegawai swasta,Sofifi,8691299.797252413,0,1.0,63.38949309357165,166.3157460855591,Moonsilk,1,SMP,0.8265920798430795
48.0,Perempuan,Freelance,Samarinda,8004608.24926027,0,0.0,62.79157589622426,164.6688432466967,Merpati,1,S1,0.22182276699508066
35.0,Laki-laki,PNS,Semarang,14857570.272929026,0,0.0,48.73818026495206,143.5745542592249,Deadbuoy,0,SMA,0.3608192069481648
28.0,Laki-laki,PNS,Surabaya,6590802.560346463,0,0.0,46.30396494141448,151.2974199786239,Deadbuoy,0,SMP,0.2772697756422916
62.0,Laki-laki,Freelance,Yogyakarta,5784759.661391493,1,0.0,44.39567344804628,147.09698868989875,Merpati,0,S1,0.4081075865339767
44.0,Laki-laki,PNS,Banda Lampung,6436717.358941883,0,0.0,81.11117967717482,163.48996493222123,Deadbuoy,1,S1,0.4666616178377243
44.0,Laki-laki,PNS,Semarang,10983219.6578977,0,1.0,78.69268031742885,162.72316741562972,Shoulder & Head,1,S1,0.7902416323711116
21.0,Laki-laki,Pegawai swasta,Yogyakarta,6532818.376547009,0,0.0,53.760151373100854,155.7310924141551,Moonsilk,1,S1,0.3261094113157863
43.0,Laki-laki,Pegawai swasta,Palembang,5639786.2278991435,0,0.0,54.177954387695046,158.7879917322711,Moonsilk,0,SMA,0.3646168598753157
18.0,Laki-laki,Pegawai swasta,Surabaya,8691597.414546093,0,0.0,47.134037032769,153.87427776068452,Deadbuoy,0,S1,0.2398281018614711
53.0,Perempuan,Pegawai swasta,Pekanbaru,3889743.9750594767,0,0.0,61.018037647056396,161.52868740061632,Pantone,0,S1,0.3098146569210875
41.0,Laki-laki,Pegawai swasta,Gorontalo,5186929.634794912,0,0.0,64.14283003392471,149.35148509023858,Deadbuoy,0,SMP,0.32986497490609634
51.0,Perempuan,Pegawai swasta,Medan,15859347.93592856,0,0.0,69.75574143481052,162.072980557219,Merpati,1,S1,0.4624571542443831
61.0,Laki-laki,Pegawai swasta,Semarang,5823175.235965705,1,0.0,59.09016747253782,165.22285785200938,Shoulder & Head,0,S2,0.4849449009659252
15.0,Perempuan,Pegawai swasta,Mamuju,25218228.37844493,0,0.0,55.260837409483955,157.84949858217337,Shoulder & Head,0,S1,0.19164359242146445
25.0,Laki-laki,Pegawai swasta,Pangkalpinang,14722231.846793815,0,1.0,45.32204459009304,152.88876400813368,Pantone,1,SMP,0.5751574079031081
54.0,Perempuan,Pegawai swasta,Manado,4336411.456871964,0,0.0,44.604133500985604,152.99400478710518,Moonsilk,0,S3,0.4048021242925436
31.0,Laki-laki,PNS,Samarinda,6953927.815997424,0,0.0,57.573394513016225,158.2964743541134,Pantone,1,S1,0.4294593086072657
41.0,Laki-laki,PNS,Serang,6189809.61015094,0,0.0,52.96484966235423,153.60801916174697,Shoulder & Head,1,S2,0.4566394744831437
30.0,Laki-laki,PNS,Makassar,13929596.253144044,0,0.0,63.885996045975276,165.49658910053324,Pantone,0,SD,0.29977881465135403
41.0,Laki-laki,PNS,Surabaya,9077972.617529422,0,1.0,55.16251913539422,161.42631221076562,Moonsilk,1,S1,0.7705436830479151
31.0,Laki-laki,PNS,Samarinda,4218768.677758375,0,0.0,55.92563936061274,156.72119776010592,Moonsilk,1,S1,0.4360470413745171
49.0,Laki-laki,PNS,Manado,7232647.545954077,0,0.0,50.99827543831828,155.7947773997293,Shoulder & Head,1,SMA,0.5059105175370049
3.0,Laki-laki,Pegawai swasta,Serang,16977578.401630484,0,0.0,50.328837587992965,152.5240637943701,Deadbuoy,0,S1,0.2022180767397629
33.0,Laki-laki,PNS,Makassar,4268648.019032966,0,0.0,59.033480474049796,152.9161002375281,Merpati,1,S1,0.3785617629808491
45.0,Laki-laki,Pegawai swasta,Kendari,8220919.7252579965,0,1.0,45.916997153601045,153.39026655442632,Pantone,0,S1,0.5740663127804124
37.0,Laki-laki,Pegawai swasta,Sofifi,9063305.529665396,0,0.0,43.77519002002059,151.2585964799326,Pantone,1,S1,0.4115399564121174
30.0,Perempuan,Freelance,Mamuju,7722271.453652143,0,0.0,55.74106951260718,151.17149447400445,Shoulder & Head,1,S1,0.14254176166286184
24.0,Perempuan,Pegawai swasta,Palembang,10244264.931247227,0,0.0,47.2075797890848,143.44335260615205,Merpati,1,S1,0.22762630462383104
40.0,Perempuan,Pegawai swasta,Sofifi,3972120.49492083,0,0.0,50.9946335150275,157.26060849961087,Shoulder & Head,1,S1,0.20051511546947265
42.0,Perempuan,Pengangguran,Sofifi,8308525.886367612,0,1.0,52.97676713968318,151.83293313158148,Pantone,0,S1,0.8577703045955591
45.0,Perempuan,Freelance,Bandung,6594253.368201681,0,0.0,50.87492560371112,150.69008875290223,Pantone,1,S1,0.2529451993892454
53.0,Laki-laki,Freelance,Banjarmasin,11848145.771142453,0,0.0,53.42653145430626,154.2421020769851,Merpati,1,S1,0.4077974565493109
23.0,Perempuan,Pegawai swasta,Banda Aceh,17040968.525206707,0,0.0,73.59558169142208,171.91978291164824,Shoulder & Head,1,S1,0.2559396084862624
29.0,Laki-laki,Pegawai swasta,Pekanbaru,7376816.142428087,0,1.0,56.02987249428936,154.82727315791251,Deadbuoy,1,S1,0.5981765513984293
41.0,Laki-laki,PNS,Palu,8519582.624855684,0,0.0,57.46424602627807,156.30055222318217,Merpati,0,S1,0.39743673263966617
34.0,Laki-laki,Pengangguran,Makassar,12541507.203970507,0,0.0,52.2662427754831,153.26869294226464,Deadbuoy,1,S1,0.6476972337202194
47.0,Perempuan,PNS,Banda Lampung,3948114.2951033227,0,0.0,45.89417831554444,150.2721343382953,Shoulder & Head,0,S1,0.1674526168038367
27.0,Laki-laki,Pegawai swasta,Tanjungselor,7915669.342673991,0,0.0,54.473997907938355,146.3901813641374,Moonsilk,1,S1,0.418291640140146
42.0,Laki-laki,PNS,Banda Lampung,3708448.291107118,0,1.0,46.79029944936718,155.1058434336073,Deadbuoy,1,S1,0.7473447081121659
29.0,Laki-laki,Pegawai swasta,Yogyakarta,19709911.394949324,0,0.0,60.534647303210356,162.0830937683651,Merpati,0,S1,0.3271312568301197
28.0,Laki-laki,PNS,Serang,9457485.619559586,0,1.0,53.59581364652172,161.41681986920543,Merpati,1,S1,0.7330980127025032
46.0,Laki-laki,Pegawai swasta,Mamuju,5195567.8450500015,0,0.0,64.80278699976746,164.14025987263938,Deadbuoy,1,SMA,0.392406232717824
50.0,Laki-laki,Pegawai swasta,Banda Aceh,15239806.86853504,0,0.0,49.43264284765442,159.86152828771588,Pantone,1,SD,0.4209162026239157
33.0,Perempuan,PNS,Palu,8044629.428540901,0,0.0,58.34154133671018,155.92257805364534,Deadbuoy,0,S2,0.120694482306529
37.0,Laki-laki,Freelance,Samarinda,6232737.7439809125,0,0.0,64.60786845360266,162.59110619289297,Deadbuoy,0,SMP,0.10867423396586276
30.0,Laki-laki,PNS,Palangkaraya,10871461.38686125,0,1.0,73.30177846684767,169.03219169980628,Merpati,1,S1,0.7081345672587427
42.0,Laki-laki,PNS,Tanjungselor,6886559.706390876,0,0.0,72.91938536290348,162.12385041974727,Shoulder & Head,1,SMA,0.4421666881465952
48.0,Laki-laki,PNS,Manokwari,5629247.346803635,0,0.0,43.065543103797225,151.45908769434828,Pantone,0,S1,0.5160027761377914
30.0,Laki-laki,PNS,Surabaya,8507817.377180528,0,0.0,58.21528909144514,157.36685838454054,Shoulder & Head,1,S1,0.4341034884450335
53.0,Laki-laki,Pengangguran,Gorontalo,10291770.43745076,0,1.0,73.67738973687928,163.38256421145041,Pantone,0,SMA,1.0
38.0,Laki-laki,Freelance,Mataram,18025961.32631794,0,0.0,57.05133895395957,161.83271773176676,Moonsilk,1,S1,0.16917186408534912
36.0,Perempuan,PNS,Bandung,16109793.227043087,0,0.0,54.510658434490566,166.22642920384484,Pantone,1,S1,0.403438450456394
